Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708126575.828451,7,7,16.888203125,324235,53.53414280211136,1008.1770430286124,42.32170366137778
1708126576.8404405,7,7,16.855,327446,53.645712271910185,1008.1942057507762,42.178231355948355
1708126577.8524683,7,7,16.81984375,326154,53.76353245395168,1008.2029767252087,42.10491088814016
1708126578.8644884,7,7,16.78546875,325192,53.91371923520413,1008.2215508766277,41.94964301822104
1708126579.876462,8,8,16.753828125,326476,54.03858288221943,1008.2396256926882,41.79855149187073
1708126580.8881612,8,8,16.723359375,324553,54.20881968064465,1008.2613662980854,41.61681969849284
1708126581.898873,8,8,16.6946484375,324235,54.36651386420829,1008.2979511233405,41.311010817960835
1708126582.9096138,8,8,16.664765625,328096,54.50480258290823,1008.3121731719589,41.19213256685654
1708126583.9201956,8,8,16.6380078125,325192,54.64358383901598,1008.3231606219192,41.10029237916593
1708126584.9308298,8,9,16.6192578125,325192,54.78995125013775,1008.3323450904188,41.023523294231865
1708126585.94177,8,9,16.608125,328096,54.89208041691959,1008.3509598493774,40.86793213929089
1708126586.9537795,8,9,16.596015625,325833,54.96823267499546,1008.3611352134351,40.78288251018571
1708126587.966135,8,9,16.5844921875,326476,55.07040533634796,1008.3756930971118,40.66120329504082
1708126588.978042,8,9,16.5596875,326476,55.11907689329086,1008.3950516644109,40.49940071079469
1708126589.9900281,8,9,16.530390625,326476,55.18015021434473,1008.4102354610573,40.372493412974556
1708126591.0020363,8,10,16.501484375,327771,55.22183714614735,1008.4209777991844,40.28270908920841
1708126592.0139942,8,10,16.4751171875,328422,55.296286936162446,1008.4410869328163,40.11463929090591
1708126593.0259259,8,10,16.4534375,328422,55.37136371548284,1008.4622964729144,39.93737536389154
1708126594.0379655,9,12,16.4239453125,330062,55.4389745638497,1008.4720382214991,39.8559573253558
1708126595.0499778,9,12,16.4048046875,328749,55.52741622065806,1008.4941223516747,39.671388449073646
1708126596.0606112,9,12,16.3878125,327771,55.60317882170077,1008.5147300392814,39.49916194394405
1708126597.0712862,8,11,16.3700390625,329733,55.67886922638474,1008.5425078463065,39.267016455656254
1708126598.0819712,8,11,16.3544140625,329404,55.754864165936354,1008.5603211515872,39.11814931260346
1708126599.0926898,8,11,16.3440625,326799,55.81855882134995,1008.5836233360761,38.92341440376261
1708126600.1037612,6,9,16.3337109375,329733,55.89528609292459,1008.6120173505147,38.68613231210202
1708126601.1157546,6,9,16.3235546875,327122,55.96555948880655,1008.6322508936461,38.51704865765683
1708126602.1276953,6,9,16.3165234375,330722,56.016728870719646,1008.6526568755951,38.34652678233997
1708126603.1396465,7,10,16.309296875,330722,56.074398514474545,1008.6744306678543,38.164577928362995
1708126604.1516404,7,10,16.303828125,327771,56.125797974472256,1008.6974686759831,37.97206834000412
1708126605.1637158,7,10,16.300703125,329076,56.18403002845831,1008.7295491111357,37.70400459462977
1708126606.175657,7,10,16.295234375,331054,56.248494502869754,1008.7440982615808,37.5824343368382
1708126607.187743,7,10,16.2907421875,330722,56.28702658708328,1008.7687808760998,37.376193802348304
1708126608.1996758,7,10,16.2848828125,330062,56.31886827146772,1008.7945537666897,37.16084760820984
1708126609.2117248,8,11,16.28,331054,56.37693028391633,1008.8117868487246,37.016858536954416
1708126610.223708,8,11,16.2770703125,326476,56.40916627363356,1008.8374044081469,36.80281759231478
1708126611.2357442,8,11,16.2794140625,323283,56.4747190491307,1008.8634232271107,36.585428531287036
1708126612.2476988,8,11,16.2815625,326476,56.61862499584797,1008.9213666233669,36.10132369457518
1708126613.2597234,8,11,16.2813671875,328422,56.70352126392844,1008.9329202963362,36.00479788923675
1708126614.2717085,8,11,16.2821484375,328422,56.76243727298449,1008.9444226776399,35.90870149203142
1708126615.2851758,8,9,16.28546875,328422,56.78901565441321,1008.951717577816,35.84775686509454
1708126616.2981846,8,9,16.2891796875,330392,56.81564889578719,1008.9494855251423,35.86640432261191
1708126617.3103857,8,9,16.2925,330392,56.82261989595024,1008.9584780206926,35.791277635025196
1708126618.322349,9,10,16.2946484375,329733,56.849054319832405,1008.9587046341825,35.789384427762855
1708126619.334298,9,10,16.2971875,331054,56.8493856309102,1008.952799321711,35.838719557530766
