Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708734366.2003534,0,0,21.9008984375,314380,30.963491554038008,1005.7384847804107,62.72703844571266
1708734367.212331,0,0,21.8864453125,314380,30.918326824697132,1005.7331250137997,62.77193192903558
1708734368.22441,0,0,21.8837109375,312887,30.874171796991686,1005.7319723508599,62.78158667594144
1708734369.2364798,0,0,21.8919140625,312887,30.836444749806144,1005.7371393903194,62.7383074345322
1708734370.2485566,0,0,21.9044140625,312293,30.804577099498392,1005.7477798544378,62.64918322935169
1708734371.2605364,0,0,21.9219921875,313184,30.83899149491958,1005.737852294629,62.732336145766716
1708734372.2725465,0,0,21.9471875,311408,30.764302653819215,1005.7321088236874,62.78044357408141
1708734373.2844875,0,0,21.970234375,315283,30.716884452833273,1005.7501202949626,62.62957987283548
1708734374.296464,0,0,21.99875,313184,30.697356032459417,1005.7772716459491,62.40216486739566
1708734375.3084602,0,0,22.0278515625,312590,30.699813004036116,1005.7968537646921,62.23815152340927
1708734376.320512,0,0,22.0501171875,312590,30.690725027823504,1005.7947507787803,62.25576531329525
1708734377.3325784,1,1,22.0555859375,314981,30.70215525995054,1005.7936340536426,62.265118579672524
1708734378.3445547,1,1,22.063984375,314380,30.708349328208282,1005.793994701745,62.26209792697706
1708734379.356569,1,1,22.078046875,314080,30.704052666883058,1005.7952737907627,62.25138476610803
1708734380.3685377,1,1,22.0981640625,314380,30.694782935260864,1005.7895748890711,62.299116674042295
1708734381.380602,1,1,22.1128125,313482,30.701505362835565,1005.7747340545355,62.42341908225011
1708734382.392537,1,1,22.124921875,314080,30.724470855164,1005.7830040292913,62.354152054547114
1708734383.404619,1,1,22.1258984375,317104,30.69712625393632,1005.7692484827602,62.469364972927
1708734384.4166262,1,1,22.131953125,315585,30.714093817129275,1005.7759478225545,62.413252867207646
1708734385.4285662,1,1,22.1505078125,314680,30.61695187365851,1005.7932788419068,62.26809370026881
1708734386.440542,1,1,22.1610546875,314680,30.573991027613648,1005.7972265034614,62.235029611948356
1708734387.452566,1,1,22.1614453125,316799,30.584985263997723,1005.8081383188808,62.143637007539766
1708734388.464538,1,1,22.1735546875,314981,30.602449848882294,1005.8181167917807,62.0600623755456
1708734389.4764845,1,1,22.1962109375,312887,30.60984251326511,1005.8320417844221,61.94343481637445
1708734390.4884696,1,1,22.21828125,313184,30.70493682583347,1005.8449862615238,61.8350206519462
1708734391.500552,1,1,22.23390625,313781,30.816026589950745,1005.8403181853699,61.87411716282491
1708734392.5125206,1,1,22.251484375,313184,30.713232486410472,1005.8543033408869,61.75698781095682
1708734393.5245364,1,1,22.27140625,312590,30.923576786732127,1005.8431324780453,61.850546616271345
1708734394.5368998,1,1,22.276875,314380,30.86910178313097,1005.8249090270642,62.00317443907394
